Hospital Name,Address,CITY,STATE,PPN / NON PPN
Jimsar Hospital,"Anant Puram,CMPF Colony, Near Police Line,Hirapur,nil",DHANBAD,JHARKHAND,NON PPN
Asg Hospital Pvt Ltd (Jamshedpur),"No.159 Dhalbhum Road,Snp Area,Sakchi",Jamshedpur,JHARKHAND,NON PPN
Kantilal Gandhi Memorial Hospital,"Outer Circle Road, South Park,,Near Adityapur Bridge, 
Bistupur,,JamshedpurNIL",JAMSHEDPUR,JHARKHAND,NON PPN
"Bhagwan Mahavir Medica Superspecialty 
Hospital","Bariatu Road, In front of P.H.E.D Colony, Near Booty More, 
Ranchi, Jharkhand 834009Ranchi",RANCHI,JHARKHAND,NON PPN
Hill View Hospital And Research Centre,"Hill View Road,Bariatu,NIL",RANCHI,JHARKHAND,NON PPN
"Kanke General Hospital And Research 
Centre Pvt Ltd","Kanke Block Chowk, Po+Ps-Kanke,,At - Block Chowk,Kanke 
RVC,",RANCHI,JHARKHAND,NON PPN
"Medanta Abdur Razzaque Ansari 
Memorial Weavers Hospital",Irba Rachi,RANCHI,JHARKHAND,NON PPN
"Summer Hospital And Research Centre 
Pvt Ltd","Kalyanpur, Karma Chowk,,Singh More, Hatia,Singhmore",RANCHI,JHARKHAND,NON PPN
Santevita Hospital,1 HB Road Near Firayalal Chowk RanchiRanchi,RANCHI,JHARKHAND,NON PPN
Maa Ram Pyari Superspeciality Hospital,"Harihar Singh Road, Opp.Bariatu Petrol Pump, 
Morabadi,Ranchiranchi",RANCHI,JHARKHAND,NON PPN
Life Care Hospital,"Shivaji Chowk, Booti More,nil",RANCHI,JHARKHAND,NON PPN
Gulmohar Hospital,"Dumardagga, NH-33, Booty Road,Opp. Pitambara Palace",RANCHI,JHARKHAND,NON PPN
Samford Hospital Pvt Ltd,"Kokar Chowki,nil",RANCHI,JHARKHAND,NON PPN
"Shree Jagannath Hospital And Research 
Centre","Booty Road, Behind Machhli Ghar, Through Radium 
Road,Infront of Raj Bhawan,",RANCHI,JHARKHAND,NON PPN
Daddenavar Hospital,"Near Rural Police Station,,Bagalkot",Bagalkot,KARNATAKA,NON PPN
Dhanush Hospital,"Mahaveer Road,,,Near Durga Vihar,",Bagalkot,KARNATAKA,NON PPN
MS Ramaiah Hospital,"MSRIT Post, New BEL Road, New BEL Rd, M S Ramaiah 
Nagar, Mathikere, Bengaluru, Karnataka 560054Bangalore",BANGALORE,KARNATAKA,PPN
Panacea Hospital Ltd Bangalore,"#334,Dr Siddaiah Puranik Road,3rd Stage,4th Block, 
BasaveshwarnagarNIL",BANGALORE,KARNATAKA,PPN
Shekhar Hospital,"942 / 45, 28th Main,9th Block,JayanagarNIL",BANGALORE,KARNATAKA,PPN
Hosmat Hospital,"45, Magarath Road,,Off. Richmond Road,Next To Iti 
Corporate Offices,BangaloreNIL",BANGALORE,KARNATAKA,PPN
Mallya Hospital,"2,Vittal Mallya Road,,BangaloreNIL",BANGALORE,KARNATAKA,PPN
Apollo Hospital BG Road,"154/11, opp. IIM, Bannerghatta Road, Bangalore- 
560076Bannerghatta",BANGALORE,KARNATAKA,PPN
Bangalore Baptist Hospital,"Bellary Road,Hebbal,Bangalore",Bangalore,KARNATAKA,NON PPN
NU Hospitals,"C.A, 06, 15th Main,11th Cross, Padmanabhnagar,Near 
Carmelt School.,BangaloreBangalore",BANGALORE,KARNATAKA,PPN
The Bangalore Hospital,"202, RASHTRIYA VIDYALAYA 
ROAD,BASAVANAGUDI,BANGLORENear Southend Circle",BANGALORE,KARNATAKA,PPN
Neha Prakash Hospital,"8, 6th Main Road,,5th Phase,,Yelahanka New 
TownBangalore",BANGALORE,KARNATAKA,PPN
Sapthagiri Hospital,"15, Chikkasandra,Hesaraghatta Main 
Road,,HesaraghattaNIL",BANGALORE,KARNATAKA,PPN
Sagar Hospital(Bangalore),"#44/54, 30th Cross,Jayanagar Extension,TilaknagarNIL",BANGALORE,KARNATAKA,PPN
Padmashree Hospital,"11080/30,10th Main,4th Cross, R.P.C Layout, Vijayanagar",BANGALORE,KARNATAKA,PPN
Bhagwan Mahaveer Jain Hospital,"No.17, Millers Road, Vasanthnagar,",BANGALORE,KARNATAKA,PPN
Aster Cmi Hospital,"No-43/2, Nh-7 Bellary Road,Sahakara Nagar,,Hebbal",BANGALORE,KARNATAKA,PPN
Arunodaya Hospital,"18-23, Mallasandra Main Road, 4th & 5th Cross, 
Bagalagunte, Hesaraghatta Road, Bangalore-
560057Bangalore",BANGALORE,KARNATAKA,PPN
Axon Speciality Hospital,"321, 6th Main Road, HAL 2nd Stage, Indira Nagar, 
Bengaluru, Karnataka 560038Bangalore",BANGALORE,KARNATAKA,PPN
Bharathy Hospital,"#4, Nagarbhavi Main Road, Prashanth NagarPrashanth 
Nagar",BANGALORE,KARNATAKA,PPN
Kusuma Hospital,"No. 237/37, 10th Main Nagendra Block, Srinagar, 
BengaluruSrinagar",BANGALORE,KARNATAKA,PPN
Chaitanya Hospital,"No:80 & 117, P&T Colony, R.T. NagarBangalore",BANGALORE,KARNATAKA,PPN
Unity Lifeline Hospital (India) Pvt. Ltd,"Ekadantha, No 193, 80 Feet road, 2nd Block, 2nd Stage, 
NagaeabhaviBangalore",BANGALORE,KARNATAKA,PPN
Jayashree Multi Speciality Hospital,"#25, 26 & 27, 1st Cross,'B' Block, Vishwapriya Nagar, 
Begur, Bangalore-560 068Bangalore",BANGALORE,KARNATAKA,PPN
Lakshmi Hospital,"No.402, 2nd Cross, Judges Colony, R T Nagar, Opp 108 B 
Bus Stop, Bangalore - 560032bangalore",BANGALORE,KARNATAKA,PPN
NRR Hospital,"""No.3&3A, Hesarghatta Main Road, Chikkasandra, Next to 
Janapriya Apartments, Near Chikkabanavara Railway 
Station, Bangalore-560 090""bangalore",BANGALORE,KARNATAKA,PPN
Sundar Hospital,"#1&2, Hennur Main Road, Lingarajpuram, Bangalore-
560084bangalore",BANGALORE,KARNATAKA,PPN
Eskay Hospital,"No.274, 3rd Cross, Brindavan Layout, Behind Prince Town 
Apartments, Shettihalli, Jalahalli West, Bangalore, 
Karnataka 560015Bangalore",BANGALORE,KARNATAKA,PPN
"Sakra World Hospital(A Unit Of 
Takshasila Hospital Operating Pvt Ltd)","Sy, 52/2 & 52/3, Devarabeesanahalli, Varthur Hobli,,Opp. 
Intel, Outer Ring Road,,MahathahalliBangalore",BANGALORE,KARNATAKA,PPN
Poornima Hospital,"No: 200/A, HMT Layout, 9th Cross, RT Nagar Post, 
BangaloreBangalore",BANGALORE,KARNATAKA,PPN
Maruthi Hospital,"# 2374/26, Vijayanagar Club Road, BangaloreBangalore",BANGALORE,KARNATAKA,PPN
Om shakthi Hospital,"# 1&2, Balaji Homes, Anand Nagar, 1st Main, Kempegowda 
International, Airport Road, Bagalur Cross, Yelahanka, 
BangaloreBangalore",BANGALORE,KARNATAKA,NON PPN
Ashok Hospital,"#65, Nhcs Layout, 3rd Stage, 4th Block, Basaveshwar 
Nagar, Kamalanagar Main Road Bangalore , Karnataka 
Bangalore",BANGALORE,KARNATAKA,NON PPN
Garden City Hospital,"132/18, 22nd Cross, 3rd Block, Jayanagar, Bengaluru, 
Karnataka 560011Bangalore",Bangalore,KARNATAKA,NON PPN
"Sakaria Hospital (A unit of Sakaria 
Healthcare and Lifestyle Service)","797, 10th Main, 1st Stage, 3rd Block HBR Layout Kalyan 
Nagar Post, Bangalore",BANGALORE,KARNATAKA,NON PPN
Ayurvaid Hospital Ramamurthy Nagar,"#16, 3rd Main, TC Palya Road, Hoysala Nagar, Ramamurthy 
Nagar, BangaloreBangalore",BANGALORE,KARNATAKA,NON PPN
People Tree Hospitals @ Chris,"No - 1, Hennur Junction, Grace Town, Kalyan Nagar, 
BangaloreBangalore",BANGALORE,KARNATAKA,PPN
"Motherhood Hospital (A Unit Of Rhea 
Health Care Pvt Ltd)motherhood","324,1st stage CMH road,indra nagarBangalore",BANGALORE,KARNATAKA,PPN
Bgs Global Hospital,"#67, Uttarahalli Road, Kengeri, BangaloreBangalore",BANGALORE,KARNATAKA,PPN
Ravi Kirloskar Memorial Hospital,"No - 19, 2nd main 1st Phase, Peenya Industrial Area, 
BangaloreBangalore",BANGALORE,KARNATAKA,NON PPN
The Pulse Multi Specialty Hospital,"# 5/ 8/ 1, 50 Ft.Road, 20th Main, Girinagar, Muneshwara 
Block - 560085Bangalore",BANGALORE,KARNATAKA,NON PPN
Yogananda Multispeciality Hospital,"No-371, MK Puttacingaiah Road Padmanabhanagar, 
BangaloreBangalore",BANGALORE,KARNATAKA,NON PPN
Chiranjeevi Hospital & Maternity Home,"# 16 Mysore Bank Colony, 2nd Main, BSK 1st Stage, 
BangaloreBangalore",BANGALORE,KARNATAKA,NON PPN
"Medihope Super Specialty Hospitals And 
Research Centre Pvt Ltd","No : 114/1, Malleshpalya Main Road,New Thippasandra 
Post, BangaloreBangalore",BANGALORE,KARNATAKA,NON PPN
Manasa Trinity Heart Hospital,"Opp to Anjaneya Temple, BB Road, Yelahanka Old Town",BANGALORE,KARNATAKA,PPN
Promed Hospital,"No. 3781,13th Cross Road Stage 2, Banashankari, 
Bengaluru Karnataka-560070 , BangaloreBangalore",BANGALORE,KARNATAKA,NON PPN
Excel Care Hospital,"3/2, 27th Cross Road, Banashankari Stage II, Bangalore, 
Karnataka 560070Bangalore",BANGALORE,KARNATAKA,PPN
Columbia Asia Hospital(Banglore),"26/4, Brigade Gateway, Beside Metro Cash and Carry West, 
Malleshwaram, Bengaluru, Karnataka 560055Bangalore",BANGALORE,KARNATAKA,PPN
St JohnS Medical College Hospital,"Sarjapur Road, John Nagar, Bangalore",BANGALORE,KARNATAKA,NON PPN
Aaxis Super Speciality Hospital,"# 301,,3rd Main Road, Old Extention,,K.R.Puram",Bangalore,KARNATAKA,NON PPN
Abhaya Hospital.,"17, Dr. M.H. Mari Gowda Road,,Hosur RoadNIL",BANGALORE,KARNATAKA,PPN
Adarsh Multi Specialty Hospital,"The Luminos Tower, #1943, Ist A Main, 6th Cross 
Kengeri,,Satellite Town,,Nr.Andhra Bank",Bangalore,KARNATAKA,NON PPN
"Agadi Hospital And Research 
Centre(Bangalore)","35 - H , Siddaiah Road,,Wilson Garden,,BangaloreNIL",BANGALORE,KARNATAKA,NON PPN
Apollo Spectra Hospitals Koramangala,"Opus 143 1cross,5th Block,Koramangala",BANGALORE,KARNATAKA,PPN
Apple Hospital,"17/B, 18-20, C Sector, Opp. To Rail Wheel 
Factory,,Yelahanka-Dodaballapura Main Road,,Yelahannka 
New Town",Bangalore,KARNATAKA,PPN
Ashwini Hospital (Bangalore),"No. 1022, Opp To B.D.K Kalyana 
Mantap,,B.B.Road,,Yelahanka",Bangalore,KARNATAKA,NON PPN
"Aveksha Hospital(A Unit Of Aarogya 
Health Care Services)","122, Varadarajaswamy Layout,Singapura,Ms PalyaNIL",BANGALORE,KARNATAKA,PPN
Beams Hospitals Pvt Ltd,"640,12th Main,80 Ft Road,,4th Block,,Koramangala,",Bangalore,KARNATAKA,NON PPN
Bilva Hospital,"No21,22, Near Vinayak Circle,,2nd Main Road,Palace 
Guttahalli",Bangalore,KARNATAKA,NON PPN
Bmj Hospital,"Girinagar, Banashankari 3rd Stage, Alavahalli Extension, Site 
No. 1 And 2, 6th Cross 3rd Main",BANGALORE,KARNATAKA,PPN
Brindhavan Arieon Hospital,"17, 4th Main Road, Chamrajpat",BANGALORE,KARNATAKA,PPN
Chaya Hospital,"6c-335,4th C Main Rd,6 Th Cross<Ombr Layout,Bhuvangiri",Bangalore,KARNATAKA,PPN
Chaya Super Speciality Hospital,"Channasandra Main Rd,6, 5th B,NIL",BANGALORE,KARNATAKA,PPN
Chord Road Hospital Pvt.Ltd,"No.100, Lic Colony West Of Chord 
Road,Basaweshwarnagar,Near Shankar 
Mutt,BangaloreBangalore",BANGALORE,KARNATAKA,PPN
Church Of South India Hospital,"2 Hazarat Kambal Posh Road,,Bangalore",Bangalore,KARNATAKA,NON PPN
Columbia Aisa Hospital Pvt.Ltd,"Sy.No 10 D,12 P,Rama Gondanahalli,Main 
Road,Varthur,White FieldNIL",BANGALORE,KARNATAKA,PPN
Columbia Asia Hospital Pvt Ltd,"Kirloskar Business Park,,Nellar Road, Opp. Military Dairy, 
Hebbal",BANGALORE,KARNATAKA,PPN
Columbia Asia Hospitals Pvt Ltd,"Survey No.46/2,,Ward No 150 Ambalipura,,Sarjapur Road 
,NIL",BANGALORE,KARNATAKA,PPN
Columbia Hospital,"Servey No 22/1b,55/2,Bashettihalli 
Village,,Doddaballapur,NIL",BANGALORE,KARNATAKA,NON PPN
Cytecare Hospital Pvt Ltd,"Venkatal, Near Bagaluru Cross,,Yelahanka,,NIL",BANGALORE,KARNATAKA,PPN
DG Hospital,"#274/ 275, M.R.Puttalingaiah Road,Padmanabha 
Nagar,Devegowda Petrol Bank,BangaloreNIL",BANGALORE,KARNATAKA,PPN
Deeksha Hospital,"#387/347,,Next To Post Office, 
B.B.Road,Nehrunagar,Yelahanka Old Town,,Bangalore",Bangalore,KARNATAKA,NON PPN
Deepa Hospital,"No.27,Old Madras Road,,K R Puram,NIL",BANGALORE,KARNATAKA,PPN
Deepashri Hospital,"#86,2nd Main, 16th Cross,,Malagala ,Nagarabhavi 2nd 
Stage,,Nagarabhavi 2nd Stage,",Bangalore,KARNATAKA,NON PPN
Devagiri Hospital,"#2461,24th Cross,,2nd Stage,,Banashankari",Bangalore,KARNATAKA,NON PPN
Divine Speciality Hospital,"No. 110, 6th Main,,I T I Layout, Benson Town 
Post,,BangaloreNIL",BANGALORE,KARNATAKA,PPN
Dr. Agarwal Hospital,"# 15, Eagle Street,,Lang, 70 Road Town,Bangalore",Bangalore,KARNATAKA,NON PPN
Dr. Rudrappa'S Hospital,"#5 Rajaram Mohan Roy Cross Road,,Before Woodlands 
Hotel,,Opp. P. F. Office,",Bangalore,KARNATAKA,NON PPN
