Hospital Name,Address,CITY,STATE,PPN / NON PPN
RSD Hospital And Research Centre,"Ram Ganga Vihar, Phase-2, RSD Academy Campus,nil",MORADABAD,UTTAR PRADESH,NON PPN
"Sahu Rameshwar saran Kothiwal 
Hospital(SRSK)","Kanth Road, Kothiwal Dental College & Research Centrenil",MORADABAD,UTTAR PRADESH,NON PPN
"Neo Hospital(Muskan Medical Centre 
Pvt.Ltd)","-170A, SECTOR - 50, NEAR NOIDA CITY CENTRE, NOIDA, 
UTTARPRADESH - 201302NOIDA CITY CENTR",NOIDA,UTTAR PRADESH,PPN
Apollo Hospital Noida,"E-2 SECTOR - 26,NOIDA",NOIDA,UTTAR PRADESH,PPN
"Kailash Hospital And Research Centre Ltd H-33, Sector-27,Noida",,NOIDA,UTTAR PRADESH,PPN
Metro Hospital And Heart Institute,"X-1, Sector -12,Close To Chowda Mode,NoidaNIL",NOIDA,UTTAR PRADESH,PPN
Navin Hospital Pvt Ltd (G. Noida),"N.H.- 3, Pocket -- F , Sector - Alpha - Ii,Greater 
Noida,NoidaNIL",NOIDA,UTTAR PRADESH,PPN
Kailash Hospitals Ltd (Greater Noida),"23, Institunal Area,,Knowledge Park-I,Near Pari 
Chowk,,Greater NoidaNIL",NOIDA,UTTAR PRADESH,PPN
Surbhi Hospital Pvt Ltd,"Golf Course Road, Morna, Sector-35, Noida",NOIDA,UTTAR PRADESH,PPN
Prakash Hospital Pvt Ltd,"D-12,12 A,12 B, Sector 33, NIL",NOIDA,UTTAR PRADESH,PPN
Metro Multi Speciality Hospital,"L- 94, , Sector - 11,,,NIL",NOIDA,UTTAR PRADESH,PPN
Astha Hospital Noida,"NH-05, BLOCK-I, SEC- ALPHA-2, GREATER NOIDA-
201306NIL",NOIDA,UTTAR PRADESH,PPN
"Prayag Hospital And Research Centre 
Pvt.Ltd","J-206/A-1, SEC-41, NOIDANIL",NOIDA,UTTAR PRADESH,PPN
Indo Gulf Diagnostics And Hospital,"B-498-A,SEC.19,NOIDA,U.P.-201301NIL",NOIDA,UTTAR PRADESH,PPN
Vinayak Hospital,"NH-1, Sect-27, Atta, Noida, Uttar Pradesh-301201Noida",NOIDA,UTTAR PRADESH,PPN
Yatharth Wellness Hospital (Noida),"Plot No. 01,,Sector 110.,Noidanil",NOIDA,UTTAR PRADESH,PPN
Jaypee Hospital,"Sector-128,,Noida",NOIDA,UTTAR PRADESH,PPN
Durga Hospital,"Railway Road, Noida Road, Dadri GB NagarGB Nagar",NOIDA,UTTAR PRADESH,NON PPN
Felix Hospital,"Nh-01,,Sec-137,,Expressway,NIL",NOIDA,UTTAR PRADESH,PPN
Fortis Hospital Noida,"B-22, Sector 62, Gautam Buddh Nagar",NOIDA,UTTAR PRADESH,PPN
Green City Hospital,"NH-17 Delta-I, Opp Wipro India Ltd,",NOIDA,UTTAR PRADESH,PPN
Shri Ram Singh Multi Speciality Hospital,"Opp. OIDB Bhawan, Sec-70,nil",NOIDA,UTTAR PRADESH,PPN
Samvedna Hospital,"B-27-188-G, new Colony Ravindrapuri, VaranasiVaranasi",Varanasi,UTTAR PRADESH,NON PPN
Surya Super Speciality Hospital,"D 63/6- K, Prime Tower, Mahmoorganj Rd, Near Akashwani, 
Tulsipur, Mahmoorganj, Varanasi, Uttar Pradesh 
221010Mahmoorganj",VARANASI,UTTAR PRADESH,NON PPN
Bhargava Hospital And Trauma Centre,"S. 8/457 A,,Pandeypur Police Line Crossing,,Andha Mub",Varanasi,UTTAR PRADESH,NON PPN
Pmc Hospital Pvt Ltd,"B1-3/12, Ravindra Puri Extn, Behind Durgakund",VARANASI,UTTAR PRADESH,NON PPN
Archana Hospital And Lithotripsy Centre,"123-A, MAHINDRA VIHAR, BEHIND HOTEL SURBHI 
PALACE,BALLUPUR ROADNIL",DEHRADUN,UTTARAKHAND,NON PPN
Max Super Specialty Hospital,"Khasra No. 165, Mussoorie Diversion Road,Near Indian Oil 
Petrol Pump,,Malsi,Dehradun",DEHRADUN,UTTARAKHAND,NON PPN
Himalayan Hospital A Unit of SRHU,"Swami Ram Nagar, Beside Jolly Grant Airport, Jolly Grant, 
Doiwala, Dehradun, Uttarakhand 248016",DEHRADUN,UTTARAKHAND,NON PPN
Fortis Escorts Hospital Dehradun,"2nd Floor, Coronation Hosptial, Curzon Road,Near Windlass 
Residential Complex,Dalanwala",DEHRADUN,UTTARAKHAND,NON PPN
Krishna Hospital And Research Centre,"3-136, Gurunanak Pura,,Nainital Road,,HaldwaniNIL",HALDWANI,UTTARAKHAND,NON PPN
Sai Hospital Kaladhungi Road,"Kaladhungi Rd, Mukhani Chauraha, Haldwani, Uttarakhand 
263139Haldwani",HALDWANI,UTTARAKHAND,NON PPN
Matrix Hospital & accident Care,"Lal Danth, Kaladungi Road HaldwaniHaldwani",HALDWANI,UTTARAKHAND,NON PPN
City Hospital Haridwar,"Super Complex, Ranipur More, HaridwarHaridwar",HARIDWAR,UTTARAKHAND,NON PPN
"Metro Hospital And Heart Institute (A 
Unit Of Sunhill Hospital Pvt Ltd)","Plot No F-1,,Sec 6a,,SidculNIL",HARIDWAR,UTTARAKHAND,NON PPN
"Yog Mata Pilot Baba Multispeciality 
Hospital","Deshrkshak More Laksar Road,Kankhal,nil",HARIDWAR,UTTARAKHAND,NON PPN
Jeevandeep Hospital,"OPP.P.A.C.,NAINITAL ROAD,RUDRAPUR(UDHAM SINGH 
NAGAR),UTTRAKHANDRudrapur",RUDRAPUR,UTTARAKHAND,NON PPN
MP Memorial Hospital,"Near Civil Hospital, Ramnagar Road Kashipur, US 
Nagakashipur","UDHAMSINGHNAGA
R",UTTARAKHAND,NON PPN
Anand Hospital & Research Centre,"Chhabra Street, Sitargani Road, Khatima, Dist. Udham 
Singh Nagar, UttrakhandUdham Singh Nagar","UDHAMSINGHNAGA
R",UTTARAKHAND,NON PPN
Shree Krishna Hospital(Kashipur),"Opp:Chamunda Mandir,,Girital,,Kashipur","UDHAMSINGHNAGA
R",UTTARAKHAND,NON PPN
"Sahota Super Speciality Hospital And 
Neurotrauma Centre","Opp Jaspur Bus Stand, Moradabad Road, US 
Nagar,Kashipur,","UDHAMSINGHNAGA
R",UTTARAKHAND,NON PPN
Lila Hospital Pvt Ltd,"13/3/A, AC Road, MurshidabadNIL",BEHRAMPORE,WEST BENGAL,NON PPN
Kisholoy Childrens Hospital,"69, Gt Road, Kanainatshal, Sripally,Near Police Line Bazar,",BURDHWAN,WEST BENGAL,NON PPN
Diamond Hospital Pvt Ltd Andal,"Andal More,,Ukhra Road,,Burdwan, Andal",Durgapur,WEST BENGAL,NON PPN
"Iq City Narayana Multispeciality 
Hospital(A Division Of Iq City 
Foundation)","Sovapur, 6, Bijra Road, Jamua,,B-Zone, Durgapur-3,NIL",DURGAPUR,WEST BENGAL,NON PPN
Healthworld Hospitals,"C-49, Commercial Area, Opp. ESIC, Sub-Regional Office, 
Near Gandhi More, City Centre, Durgapur, West Bengal 
713216Durgapur",DURGAPUR,WEST BENGAL,NON PPN
We Care Hospital,"101/1/Z/Z/M,RS, Verma Road, Uttarpara,",HOOGHLY,WEST BENGAL,NON PPN
Kamala Ray Hospital Pvt Ltd,"20, K. G. T Road, Kotrung,,Hindmotor, 
Hooghly,,Uttarpara,NIL",HOOGLI,WEST BENGAL,NON PPN
Relife Multispecialty Hospital,"252/5, Kotrung GT Road Hindmotor Hooghly West 
BengalUttarpara,",HOOGLI,WEST BENGAL,NON PPN
Narayana Multispeciality Hospital,"Westbank Hospital, Chunavati, Abdul Road, Howrah - 
711109Howrah",HOWRAH,WEST BENGAL,NON PPN
"Sebabrata Super Specialist Hospital And 
Diagnostic Centre Pvt Ltd","Bazarpara, Uluberia,",HOWRAH,WEST BENGAL,NON PPN
"Narayana Superspeciality Hospital (Unit 
Of Meridian Research And Hospital Ltd","120/1, Andul Rd., Howrah,Juncation 2nd Hooghly 
Bridge,Howrah",HOWRAH,WEST BENGAL,NON PPN
"Sanjiban Hospital(A Unit Of Hybridization 
Udyog)","720-B,Birkenstock (North), P.O. Sijberia, P.S. 
Uluberia,HowrahUluberia",HOWRAH,WEST BENGAL,NON PPN
Ideal Clinic and Hospital Pvt Ltd,"1047/1182/505, Bazar Para, Ulubaria, HowrahHowrah",Howrah,WEST BENGAL,NON PPN
Shree Jain Hospital And Research Centre,"57a, 493 B/12, Grand Trunk Road (South),,Inside Bengal 
Jute Mill Compund, Shibpur, 24 Paragnas,,HowrahNIL",HOWRAH,WEST BENGAL,NON PPN
MCS Diagnostic and Hospital Pvt Ltd,Basudevpur BElkulal Uluberia HowrahHowrah,HOWRAH,WEST BENGAL,NON PPN
Medica Superspecialty Hospital,"127, Mukundpur,,,E. M. BypassKolkata",KOLKATA,WEST BENGAL,PPN
Health Point Multispeciality Hospital,"21, PRANNATH PANDIT STREET (OPP. LANSDOWN 
PADMAPUKUR), NIL",KOLKATA,WEST BENGAL,PPN
Apollo Gleneagle Hospital Ltd,"58,Canel Circular Road,,Kadapara,KolkataNIL",KOLKATA,WEST BENGAL,PPN
"North City Hospital And Neuro Institute 
Pvt Ltd","73, Baglan Road,,Near Ultadanga Road, Bagmari 
Road,,KolkataNIL",KOLKATA,WEST BENGAL,PPN
Zenith Super Specialist Hospital,"9/3,FEEDER RAOD, BelghoriaKolkata",KOLKATA,WEST BENGAL,PPN
Eco Hospital And Diagnostics,"111/1, Jessore Road,,,BarasatKolkata",KOLKATA,WEST BENGAL,PPN
AMRI Hospitals Salt Lake,"JC 16 & 17, Sec-3, Salt Lake City,",KOLKATA,WEST BENGAL,PPN
Anandalok Hospital,"Dk - 7/3 Salt Lake,,Near Karunamayee Of Gsi 
Building,KolkataKolkata",KOLKATA,WEST BENGAL,PPN
"Peerless Hospital And BK Roy Reseasrch 
Centre","360, PANCHSAYAR, KOLKATAKolkata",KOLKATA,WEST BENGAL,PPN
GD Hospital And Diabetes Institute,"139A, Lenin SaraniKolkata",KOLKATA,WEST BENGAL,PPN
"Rotary Narayana Multyspeciality Hospital 
Salt Lake","Cn-5,Sector 5,,Salt Lake,West Bengal State Cor Bus 
Depot.,Salt LakeSalt Lake City",KOLKATA,WEST BENGAL,PPN
"Phoenix Hospitaland Diagnostic Centre 
(Pvt.) Ltd.","2, Motilal Colony, Nirmal Sengupta Sarani, (Near 2 NO. 
Airport Gate), Kolkata - 700081Near 2 NO. Airport Gate",KOLKATA,WEST BENGAL,PPN
"BP Poddar Hospital and Medical Research 
Ltd","71/1, Humayun Kabir Sarani,New Alipore Kolkata 
700053Kolkata",KOLKATA,WEST BENGAL,PPN
"Rg Stone Urology And Laparoscopy 
Hospital","33, Gariahat Road (South), Opp.Jodhpur Park,",KOLKATA,WEST BENGAL,PPN
Narayana Multispeciality Hospital,"78,,Jessore Road(South),Barasat, 24 Parganas NorthBarasat",KOLKATA,WEST BENGAL,PPN
Ils Hospital Dum Dum,"1, Khudiram Bose Sarani, Beside Nagerbazar, ILS Flyover, 
Kazipura",KOLKATA,WEST BENGAL,PPN
SVS Marwari Hospital,"118,Raja Rammohan Sarani,Kolkata-700009Kolkata",KOLKATA,WEST BENGAL,PPN
Woodlands Multispeciality Hospital Ltd,"8/5, Alipore Road, KolkataKolkata",KOLKATA,WEST BENGAL,PPN
Sterling Hospital (Kolkata),"55/1, Bhupen Bose Avenue,,,ShyambazarKolkata",KOLKATA,WEST BENGAL,PPN
ILS Hospitals (Salt Lake),"DD-6,, Salt Lake City, Kolkata, West BengalKolkata",KOLKATA,WEST BENGAL,PPN
ASG Hospital Pvt Ltd Kolkata,"403/1 Alcove Gloria (Above Big Bazaar), Dakshindari Road, 
VIP Road, Sreebhumi, Near Lake Town,",KOLKATA,WEST BENGAL,PPN
Iris Hospital,"82/1, Raja Subodh Chandra Mullick Road,,Kolkata,Kolkata",KOLKATA,WEST BENGAL,PPN
RSV Hospital Pvt Ltd,"40, Deshpran Sasmal Road,,Tollygunge Phari, 
Kolkata,,Tollygunge Phari,Kolkata",KOLKATA,WEST BENGAL,PPN
Fortis Hospital And Kidney Institute,"111A, Rash Behari Avenue, GariahatKolkata",KOLKATA,WEST BENGAL,PPN
Nabajiban Hospital Pvt Ltd,"RO 5, Shibdas Bhaduri Street Fariapukur, KolkataKolkata",KOLKATA,WEST BENGAL,PPN
"Dum Dum Municipal Specialised Hospital 
And Cancer Research Centre","4, Harimohan Dutta Road,,Kolkata,Kolkata",KOLKATA,WEST BENGAL,PPN
AMRI Hospital Mukundapur,"230, Barakhola Lane, Behind Metro cash & Carry on EM 
Byepass kolkataKolkata",KOLKATA,WEST BENGAL,PPN
AMRI Hospitals Ltd Dhakuria,"P-4 & P-5, CIT Scheme, Gariahat Road,Beside Dhakuria 
Bridge,KolkataGarihat",KOLKATA,WEST BENGAL,PPN
Bmrc Hospitals Ltd,"6/6, BT Road,Talpukur, Titagarh, 24 Paraganas",KOLKATA,WEST BENGAL,PPN
Calcutta Heart Clinic And Hospital,"Hc-4, Block-3,,Bidhannagar, Kolkata,West Bengal,NIL",KOLKATA,WEST BENGAL,PPN
Columbia Asia Hospital(Kolkata),"Ib-193,Sec-Iii,Saltlakecity,Embypass Beliaghata Towards 
Saltlake,,Near Eastern Zonal Cultural 
Complex(Ezcc),SaltlakeNIL",KOLKATA,WEST BENGAL,NON PPN
Desun Hospital And Heart Institute,"720,Anandapur, Desun More,,Embypass,,Kasba GolparkNIL",KOLKATA,WEST BENGAL,PPN
Fortis Hospital Anandapur,"730, Anandapur, EM Bypass Road",KOLKATA,WEST BENGAL,PPN
"Gems Hospital And Medical Research 
Institute","B8-45, Chatta Charial Road,,Banerjee Hat, Maheshtala,,NIL",KOLKATA,WEST BENGAL,NON PPN
Genesis Hospital,"1570,Rajdanga Road,,Close To Kasba Gol Park.,KolkataNIL",KOLKATA,WEST BENGAL,PPN
Lotus Hospital,"Indiranagar, Kanjilal Para,,Po+Ps, Rajarhat,",KOLKATA,WEST BENGAL,PPN
Nehru Memorial Techno Global Hospital,"6, Barasat Road, Lalkuthi,,Opp. Lalkuthi Telephone 
Exchange, Barrackpur Cantonment,,BarrackporeNIL",KOLKATA,WEST BENGAL,PPN
Ohio Hospital And Medical Centre,"Plot No. Dg-06,New Town, Rajarhai,",KOLKATA,WEST BENGAL,PPN
"Remedy Hospital(A Unit Of Remedy 
Medical Services Pvt Ltd)","Kali Tala, Garia Station Road,,Near Pranab Nagar Metro 
Station, Kolkata,NIL",KOLKATA,WEST BENGAL,PPN
Ruby General Hospital Ltd,"E.M.Bye-Pass,,Kasba,,GolparkNIL",KOLKATA,WEST BENGAL,PPN
Sahid Khudiram Bose Hospital,"12, B.T Road,,Rathala Belgharia,KolkataNIL",KOLKATA,WEST BENGAL,PPN
"Behala Balananda Brahmachari Hospital 
and Research Center","Plot No. 151 & 153, Diamond Harbour Road, Behala, 
Kolkata, West Bengal 700034Kolkata",KOLKATA,WEST BENGAL,NON PPN
Spandan Hospital,"BMC-17/1,TEGHORIA, V.I.P. ROAD, KOLKATAKolkata",KOLKATA,WEST BENGAL,PPN
Peerless Hospital City Diagnostic Centre,"223, Chittaranjan Ave, Metro Station, Girish Park, 
JorasankoKolkata",KOLKATA,WEST BENGAL,PPN
Dr BK Memorial Hospital,"A-75(88)M.B. Road,(Near Nimta High School,Kolkata",KOLKATA,WEST BENGAL,PPN
Debdoot Sevayan Hospital,"51, Charu Avenue, KolkataKolkata",KOLKATA,WEST BENGAL,PPN
Baine Hospital,"123/1,Gopal Lal Tagore Road,nil",KOLKATA,WEST BENGAL,PPN
"Jagannath Gupta Institute of Medical 
Sciences And Hospital (JIMS)","RS DAG NO 689 KP MODAL ROAD ,Budge Budge. (Hsg-
ii)South 24 Parganas",KOLKATA,WEST BENGAL,PPN
Baroma Sirona Hospital,"Dakshin Mechogram, P.O. Uttar Mechogram,,P.S. Panskura, 
Dist-Purba Medinipur,",Medinipur,WEST BENGAL,NON PPN
St.Joseph'S Hospital (Medinipur),"Phulpahari, P.O-Vidyasagar University, Dist- 
Pashim,Medinipur, West Bengal,",Medinipur,WEST BENGAL,NON PPN
Netraalok Hospital,"Deshbandhu Pally,6 No Bijaynagar, Naihati","NORTH 24 
PARGANAS",WEST BENGAL,NON PPN
Care Concern Hospital Pvt Ltd,"87/A, G. T. Road (West), Serampore,Near Belting 
Bazar,Hoogly,",SERAMPORE,WEST BENGAL,NON PPN
Paramount Hospital Pvt Ltd,"Mangal Pandey Road, Khalpara, SiliguriSiliguri",SILIGURI,WEST BENGAL,NON PPN
