Hospital Name,Address,CITY,STATE,PPN / NON PPN
Maruti Hospital,"95, Pattabiraman Pillai Street, Thennur",TRICHY,TAMILNADU,NON PPN
Tiruchy Medical Center & Hospitals,"No.B-17, 11-B Cross,Thillainagar, Tiruchirappalli, Tamil 
Nadu 620018Trichy",TRICHY,TAMILNADU,NON PPN
Wellcare Hospital & Research Institute,"9th cross, Thillai Nagar Main Rd, Thillai Nagar, 
Tiruchirappalli, Tamil Nadu 620018Trichy",TRICHY,TAMILNADU,NON PPN
Star Kims Hospital,"D6,6Th Cross,West Extension,Thillai Nagar,Tiruchirappalli",TRICHY,TAMILNADU,NON PPN
Rajesh Tilak Hospital,"107j/79/53/1,2,3 P.C.Road West,Millerpuram,(Near 
Roopavathi Palace,Behind St,Marys School),NIL",TUTICORIN,TAMILNADU,NON PPN
Sri Hospitals,"57, Ettayapuram Road, Kovilpatti,Head Post 
Office,Kovilapatti",Tuticorin,TAMILNADU,NON PPN
Be Well Hospitals(Tuticorin),"#26, Tiruchendur Road , Tuticorin,nil",TUTICORIN,TAMILNADU,NON PPN
"Sri Narayani Hospital And Research 
Centre","SRIPURAM NEAR GOLDEN 
TEMPLE,THIRUMALAIKODI,VELLORENIL",VELLORE,TAMILNADU,NON PPN
Woodlands Hospital(Hyderabad),"3-4-852,Barkatpura,,HyderabadBarkatpura",HYDERABAD,TELANGANA,PPN
Medwin Hospitals,"100, Raghava Ratna Towers,,Chirag Ali Lane,,NampallyNIL",Hyderabad,TELANGANA,PPN
Aditya Hospitals,"# 4-1-16, Adjacent Endowments,,Tilak Road,,Abids,NIL",HYDERABAD,TELANGANA,PPN
"Sathya Kidney Centre And Super 
Speciality Hospitals","3-6-426,STREET NO-4HIMAYATNAGARHyderabad",HYDERABAD,TELANGANA,PPN
Pranaam Hospital Pvt Ltd,"1-58/6/40 &41, NEAR SUJANA SUPER MARKET, 
MADINAGUDA, MIYAPUR,Ist Floor, Megha Hills Complex,",HYDERABAD,TELANGANA,PPN
Aware Gleneagles Global Hospitals,"08/16/01,Sowbhagya Nage,Sagar 
Rd,Lingojiguda,SaroornagarHyderabad",HYDERABAD,TELANGANA,PPN
Anupama Hospital (Hyderabad),"16-31/494&495,6TH PHASE KPHB 
COLONY,KUKATPALLY,HYDERABAD-500072Hyderabad",HYDERABAD,TELANGANA,NON PPN
"Apollo Hospitals Enterprises Ltd 
Hyderguda","Near Old M.L.A Quarters, Hyderguda",HYDERABAD,TELANGANA,PPN
Raghava Hospital,"8-3-214/18,Srinivasa Colony (West),AmeerpetAmerpat",Hyderabad,TELANGANA,NON PPN
Care Hospital Banjara Hills,"6-3-248/2, ROAD NO-1, Banjara Hills,",HYDERABAD,TELANGANA,PPN
"Malla Reddy Narayana Multispeciality 
Hospital","1-1-216, SURARAM X ROADS, JEEDIMETIA, NIL",HYDERABAD,TELANGANA,PPN
Sai Venkateshwara Hospital,"10-1-80/1/2, Near Karmanghat ,,'X' Road,,Sagar Main 
Road,Hyderabad",Hyderabad,TELANGANA,PPN
Ankura Hospital(Kukatpally),"#15-31-0A-55&56,JINTU-HITECH CITY RAILWAY 
STATION,KPHB 7TH PHASE,NIL",HYDERABAD,TELANGANA,PPN
Dharani Hospital (Hyderabad),"13-6-460/16/1 Beside Gudimaalkapur Veg. Market, 
Mehdipatnam, Hyderabad-500028Hyderabad",HYDERABAD,TELANGANA,NON PPN
Adr Hospital,"H.No. 24-112/1,,Anand Bagh,,Malkajgirimalkajgiri",HYDERABAD,TELANGANA,PPN
Xenia Hospitals,"Plot No. 43, Ec Etension,,Ecil 'X' Road,Near More Super 
MarketHyderabad",Hyderabad,TELANGANA,PPN
LivLife Hospital Pvt Ltd,"Plot No-729, Jubilee Hills Road No. 36, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Omega Hospitals,"#8-2-293/82/L/276a,,Mla Colony Road No 12, Banjara Hills",HYDERABAD,TELANGANA,PPN
Kakatiya Hospitals,"#12-52, P&T Coloney, Road No- 2, Medipally-Vill, RR Distt, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Matrix Hospital,"Plot No. 4, 5,14 & 15, Pragati Nagar, Ramanthapur, Opp. 
Ramanthapur Lake, Hyderabad, Telangana 500013Pragati 
nagar",HYDERABAD,TELANGANA,PPN
Hope Children'S Hospital,"#5-9-24/81,,Laqke Hills Road,,BasheerbaghHyderabad",HYDERABAD,TELANGANA,PPN
Matrika Dr. Kalpana's Hospital,"H.No:6-3-1100/2, T. Nagar, Rajbhavan Road, 
Somjiguda,Hyderabad",HYDERABAD,TELANGANA,PPN
The Deccan Hospital,"6-3-903/A&B, Somajisuude HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Star Hospitals,"8-2-594/B, Road No:10, Banjara Hills, HyderabadBanjara 
Hills",HYDERABAD,TELANGANA,PPN
Spark Hospital,"PLot No-2&3, Beside Axis Bank, Peerzadigudi, Near 
UppalHyderabad",HYDERABAD,TELANGANA,PPN
"NEO BBC new Born And Childrens 
Hospital","SK Mall, Above BATA, Opp. Andhra Mahila Sabha, 
Vidyanagar, OU. Road, HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Omni Hospital,"11-9-46, Opp. Private Market, X Roads, Dilkhushnagar, 
Kottapet,",HYDERABAD,TELANGANA,PPN
Pace Hospitals,"1-11-254/11/A/3/1,2,3, Motilal Nehru Nagar, SP Road, 
Begumpet, HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Aster Prime Hospitals,"Plot No : 2 & 4, Behind Mythrivanam Building , Opp. 
Passport Office, Ameerpet, HyderabadAmeerpet",HYDERABAD,TELANGANA,PPN
Ravi Hospital (Hyderabad),"Lig-564/565,,Road No 3, Behind Rs Brotheri,,Kph 
ColonyHyderabad",Hyderabad,TELANGANA,PPN
Krishna Multi Speciality Hospital,"# 1-48/4, Adj. to Rajya Laxmi Theatre, Uppal 'X' Roads, 
Uppal, HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
GBR Hospital,"1-73/1, Beside Fruit Market, Chaitanya Puri, Prabbath 
Nagar, Dilsukh NagarHyderabad",HYDERABAD,TELANGANA,PPN
Eashwar Lakshmi Hospital,"Plot No. 9, Gandhi Nagar, HyderabadGandhi Nagar",HYDERABAD,TELANGANA,PPN
Ravi Helios Hospital,"# 175, RK. Matt Road, Indira Park, HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Ramdev Rao Memorial General Hospital,"Opp. V. V Nagar Colony Junction, KukatpallyKukutpally",HYDERABAD,TELANGANA,PPN
Nova ENT Hospital,"6-3-652, First Floor, Kavtilya Block, Srramanjil, Sonajiguda, 
Hyderabad Hyderabad",HYDERABAD,TELANGANA,PPN
Indo Us Superspeciality Hospital,"7-1-57/B7C, Shyam Karan Road, Anand Bagh, Ameerpet",HYDERABAD,TELANGANA,PPN
Kamineni Hospitals Pvt. Ltd,"Survey No 68, Mawsoorabah, LB Nagar, Ranga 
ReddyHyderabad",HYDERABAD,TELANGANA,PPN
Ikon Hospital,"16-11-741/C/1/15, Near Vijaya Diagnostic Centre, Dilsukh 
Nagar Dilsukh Nagar",HYDERABAD,TELANGANA,PPN
Yashoda Super Sprciality Hospital,"Rajbhawan Road, Somajiguda, HyderabadSomajiguda",HYDERABAD,TELANGANA,PPN
"Vijaya Marie Hospital & Education 
Society","10-1-673/1, Chinthal Basthi, KhairthabadHyderabad",HYDERABAD,TELANGANA,PPN
SVK Hospital,"Plot No. 78, Shapur Nagar, Jeedimetla, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Sai Sanjeevini Hospitals,"H. No. 11-8-99-44/A(8), Narasimha Pori Colony, Kothapet, 
HyderabadKothapet",HYDERABAD,TELANGANA,PPN
"Dr Raos ENT Super Speciality 
International Hospital","Plot No. 29, Road No. 04, Behind Temple Busstop, KPHB 
Colony, HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
"Apollo Hospitals Enterprises Ltd(Jubilee 
Hills)","Emergency Number Is 1066,Jubilee HillsHyderabad",HYDERABAD,TELANGANA,PPN
Sreshta Orange Hospitals,"3-8-264/1,02 264/2 Sy No 58.58/A,,Chandrapuri 
Colony,,Opp:Vijaya Laxmi TheaterHyderabad",HYDERABAD,TELANGANA,PPN
Leela Hospital,Plot No- 112C And 112DHyderabad,HYDERABAD,TELANGANA,PPN
Citizens Hospital,"1-100/1/CCH, Nallagandla Serilingamapally,Near Aparna 
Sarovar,Hyderabad",HYDERABAD,TELANGANA,PPN
"Remedy Super Speciality 
Hospital(Kukatpally )","Road No-4, KPHB. Colony, kukatpallyHyderabad",HYDERABAD,TELANGANA,PPN
Femina Motherhood Hospital,"Road No-12, Banjara HillsHyderabad",HYDERABAD,TELANGANA,PPN
Sankhya Hospitals,"C-15, Road No:1, KPHB Colony, KukatpallyHyderabad",HYDERABAD,TELANGANA,PPN
"Sai Siva Childrens Hospital And Poly 
Clinic","D. No-111, Opp Venkateshwara Temple, Chandanagar, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
RR Hospital,"Plot No. 5C, Ganga Enclave Opp, Byrraju Foundation, Pet 
basheerabad, RR. Dist, HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Srikara Hospitals,"222&223, Mythri Nagar, Phase II, Madinaguda, 
MiyapurHyderabad",HYDERABAD,TELANGANA,PPN
Virinchi Hospitals Hyderabad,"6-3-2,6-3-3,6-3-3/1, Road No. 1&12 Junction,,Banjara 
Hills,Hyderabad",HYDERABAD,TELANGANA,PPN
Konark Multispeciality Hospitals,"Plot No. 13&14, Pipeline Road, Behind Deevan Dhaba, 
Petbasheerabad, nil",HYDERABAD,TELANGANA,PPN
Majestic Hospital,"9-2-504 & 504 B, Langar House, HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
"Sunrise Super Speciality Children's 
Hospital","3-4-489, SS Nilayam, Opp Reddy Collage, Bakatpura, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Pragna Hospitals,"6-3-347/22/B/1, Saibaba Temple Road, Dwarakapuri, 
Punjagutta, Hyderabad, Telangana 500082Hyderabad",HYDERABAD,TELANGANA,PPN
Seha Hospital,"# 1-9-49 / B / 1,Lakdikapul,,Lakdikapul,Hyderabad",Hyderabad,TELANGANA,PPN
"Sunrise Super Speciality Children'S 
Hospital","3-5-1105, Opp.Ipm Blood Bank,,Besaide Bata Show 
Room,,NarayanagudaHyderabad",HYDERABAD,TELANGANA,PPN
Trident Hospitals,"Madhura Nagar, NH-7, MAin Road, 
ShamshabadShamshabad",HYDERABAD,TELANGANA,PPN
Little Stars Children'S Hospital,"No.30, Nagarjuna Hills, Panjagutta, Hyderabad - 500082 , 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
New Life Line Multi Speciality Hospital,"1-1-2/1, Sai Priya Colony, Near Old Muncipal Office, Kapra, 
Ecil- PostHyderabad",HYDERABAD,TELANGANA,PPN
"Lk Hospital Pvt Ltd Diagnostics And Poly 
Clinic","# 4- 159, 4-172, Maruthi Nagar, Geetha Nagar, Malkajgiri, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Dr Laxmans Children Hospital,"Main Road Shapur Nagar, Jeenimetla, HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Bhavya Multispeciality Hospital,"Plot No-65, Road No-5, New Samathapuri Colony 
HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
Gurunanak Care Hospitals,"1-4-908/7/1, Bakaram, Musheerabad Main Road, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
"Dr rajashekar Reddy Laparoscopy 
Hospital","Plot No -01, Chitra Layout, LB Nagar, HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Sreshta Sri Kamala Hospitals,"Kamala Complex, DilsukhnagarDilSukhnagar",HYDERABAD,TELANGANA,PPN
Krishna Hospital,"9-178/3, New Gayathri Nagar, Jillela Guda, 
HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
Prasad Hospital,"Mig-204, Road No.1, Opp Grand Sitara Hotel, KPHB Colony , 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Shreyas Hospital,"D No, 286 & 289, Srinivasa Nagar, Colony, ECIL, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Vanaja Hospital,"Plot No-7, Pragathi Nagar, Saibaba Temple Road, 
Sainathpuram, Dr AS Rao Nagar, ECIL, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Asha Hospital,"19-66 -11 Prashanth Nagar Phase !! Hitension Road Kapra , 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Sigma Hospitals,"22-4/1, Apiic Colony Ida Jeedi Metla , HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
RK Hospitals,"Beside Manda Mallamma Garden, New Maruthi Nagar, 
Karmanghat, Hyderabad, Telangana 500029Karmanghat",HYDERABAD,TELANGANA,PPN
SM Hospital,"6-61/3, Pasha Mylaram Road, Opp. Cylinder Factor, Isnapur-
X-Road, Patan Cheru (MDL), Medak (D)Isnapur",HYDERABAD,TELANGANA,NON PPN
Sri Narmada Hospital,"1-1-770/A/1/1, New Bakaram, Gandhi Nagar, 
HyderabadGandhi Nagar",HYDERABAD,TELANGANA,PPN
ST Theresas Hospital,"7-1-645/A, BK. Guda, Santh Nagar, Erragadda. Opp.Rythu 
BazarHyderabad",HYDERABAD,TELANGANA,NON PPN
Disha Childrens Hospital,"3-11-142/ N,,R.T.C Colony, L.B.Nagar,Opp. Kamineni 
Hospital,Mansurabad VillegeLB NAGAR",HYDERABAD,TELANGANA,PPN
Preeti Urology & Kidney Hospital,"307, Road No.4, MIG 1, Kukatpally Housing Board Colony, 
Kukatpally, HyderabadKukatpally",HYDERABAD,TELANGANA,PPN
"Lotus Hospitals For Women & Children 
(Kukatpally)","15, JNTU - Hitech City Road, BHEL HIG Phase 2, Kukatpally 
Housing Board Colony, Kukatpally",HYDERABAD,TELANGANA,PPN
Lotus Hospitals For Women & Children,"DNo 6-2-29, Lakdikapul Road",HYDERABAD,TELANGANA,PPN
Shine Childrens Hospital,"3-3-245 & 247, L.B Nagar-Uppal Rd, Kamala Nagar, Suvidha 
Arcade, RTC Colony, LB Nagar, HyderabadLB Nagar",HYDERABAD,TELANGANA,PPN
"Vasavi Medical And Research 
Centre(Vasavi Hospital)","No 6-1-91, Beside Vasavi Seva Kendram,,Laki-Ko-Pool, 
Khairatabad,,KhairatabadKhairatabad",HYDERABAD,TELANGANA,PPN
Healthcare Hospital,"3-2-394, Near LB Nagar Circle Towards Ring Road, LB 
Nagar, Hyderabad LB Nagar",HYDERABAD,TELANGANA,PPN
Supraja Hospitals (Hyderabad),"PLOT NO. 79. NAGOLE,NEAR NAGOLE TRAFFIC 
SGNALHyderabad",HYDERABAD,TELANGANA,PPN
Sree Sreyas Hospital,"Plot no. 56, Sriram Nagar Colony, Nagarluna Sagar Road, 
Near Karmanghat X Road, HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
Sri Ganesh Orthopaedic Hospital,"6-2-48, Kalkaji ColonyHanumakonda",HYDERABAD,TELANGANA,NON PPN
"Sai Krishna Super Speciality Neuro 
Hospital","3-4-1,STATION ROAD, KACHIGUDA,Hyderabad",HYDERABAD,TELANGANA,NON PPN
"Apollo Hospital Enterprises 
Ltd(Kanchanbagh-Drdo)","Dmrl 'X' Roads, Kanchanbagh",HYDERABAD,TELANGANA,NON PPN
"Medicover Hospitals (A Unit Of 
Sahrudaya Health Care Pvt Ltd)","5-9-22, Opp Secretariate Road,Sarovar 
Complax.,Mediciti@Hd1.Vsnl.Net.In,,HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Aakar Asha Hospital,"Opp Metro Pillar No. KPH28, Kukatpally Main Road, 
HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
Jayakrishna Hospital,"H.No 1-8-8&9, Opp :- St Joseph's School, Gate No-3, 
Ravinadra Nagar, Habsiguda, HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
Janapareddy Hospitals Pvt Ltd,"6A/7A, Pet Basheerabad, NH-7, Kompally, Hyderabad, 
Medical Dist, TelanganaHyderabad",HYDERABAD,TELANGANA,PPN
Manjeera Super Speciality Hospital,"Plot No :39 to 42, Tirumala Enclave, Pothi Reddy Pally, 
Sangareddy (Dist) TelanganaSangareddy",HYDERABAD,TELANGANA,NON PPN
Sumana Hospital,"Plot No.668, Sumana Hospital Lane, Road Number 2, 
Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 
500072Kukatpally",HYDERABAD,TELANGANA,NON PPN
Raja Hospital,"D. No 8-3-318/A/28-31, Opp: State Home, Yellareddyguda, 
HyderabadYellareddyguda",HYDERABAD,TELANGANA,PPN
Cure Well Hospital,"15-1-48, Near, MGM Hospital, Srinivasa Colony, 
WarangalWarangal",HYDERABAD,TELANGANA,NON PPN
"Sri Sai Raghavendra Multi Speciality 
Hospital","Jasmine Towers, Pothireddypalli, Medak, NH-9, Mumbai 
Highway, Sangareddy, Sangareddy, Telangana 
502295Sangareddy",HYDERABAD,TELANGANA,NON PPN
Gleneagles Global Hospitals,"6-1-1070/1 To 4 Lakdi Ka Pul , HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Shalini Hospitals,"3-4-140, Barkatpura,Hyderabad,Opp. Water 
Tank,Hyderabad",HYDERABAD,TELANGANA,PPN
Prathima Hospitals,"3-4-3, Station Road, 
Kachiguda,Hyderabad,KachigudaHyderabad",HYDERABAD,TELANGANA,PPN
JJ Hospital,"Plot # 57, Kalyan Nagar, Phase- 1, Behind TB Hospital, 
HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
Archana Hospital Pvt Ltd,"1-56/AH, National Highway 9,Beside Reliance Fresh, 
Madinaguda, Durga Estates, Miyapur,Hyderabad",HYDERABAD,TELANGANA,PPN
Continental Hospitals,"Plot No. 3, Road No. 2, IT & Financial District, 
Nanakramguda, Gachibowli, Hyderabad, Telangana 
500035Hyderabad",HYDERABAD,TELANGANA,PPN
Mahavir Hospital And Research Centre,"Plot No.10-1-1, Bhagwan Mahavir Marg, AC Guards, Masab 
Tank, Hyderabad, Telangana 500004Hyderabad",HYDERABAD,TELANGANA,PPN
Vijaya Hospital,"Plot. No. 128 New Gayatri Nagar , HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
SLMS Hospital,"# Plot No 21, Nagole X Roads, HyderabadHyderabad",HYDERABAD,TELANGANA,NON PPN
Sri Tirumala Hospital,"4-113/1/3, Opp Aout Hospital, Main Road, Kodad, 
NalgodaKoldad",HYDERABAD,TELANGANA,NON PPN
Aruna Hospital,"Mahesh nagar, Before water tank, Beside radhika Theatre, 
ECIL post Kapra, Hyderabad RR DistHyderabad",HYDERABAD,TELANGANA,NON PPN
Vasundhara Hospital,"H.No 12-4-120/2, Sri Hari Nagar, Opp. KP Bus Depot, 
Moosapet, Hyderabad, Telangana 500072Hyderabad",HYDERABAD,TELANGANA,NON PPN
Sri Siddeshwara Hospital,"Sagar Road, Malla Reddy Nagar, Saroor Nagar East, 
Champapet,Hyderabad",HYDERABAD,TELANGANA,PPN
Care Hospital (Namapally),"5-5-199, exhibithion, Grounds Road, Namapally",HYDERABAD,TELANGANA,PPN
"Prathima Hospitals A Unit Of Mamatha 
Medicare Private Ltd","Plot No. 27, Bhagyanagar Colony Extn., Opp. Sivaparvathi & 
Arjun Theatre, Kphb Main Road, Kukatpally - 
500072Kukatpally",HYDERABAD,TELANGANA,PPN
Rainbow Children Hospital,"Road No - 2, Banjara Hills, Near L V Prasad Eye Hospital, 
Next to Hotel Park Hyatt",HYDERABAD,TELANGANA,PPN
Sri Sai Srinivasa Specialty Hospital,"3-5-1082/A, Keshav Memorial Lane, Beside Deepak Theater, 
Narayanaguda, HyderabadJaiswal Lane,",HYDERABAD,TELANGANA,PPN
Saptagiri Hospital,"# 3-8, Chaitanyapuri X Road, Dilsukhnagar,",HYDERABAD,TELANGANA,NON PPN
Thumbay Hospital,"16-6-104 to 109, Old Kamal Theater Complex, Opp Niagara 
Hotel, Chaderghat, Hyderabad, Telangana 
500024Hyderabad",HYDERABAD,TELANGANA,PPN
Himabindu Hospitals,"# Near Sagar Ring Road, Opp Alekhya Towers, LB Nagar, 
HyderabadHyderabad",HYDERABAD,TELANGANA,PPN
Vijaya Krishna Multi Specialty Hospital,"Mahathma Gandhi Road, SuryapetSuryapet",HYDERABAD,TELANGANA,NON PPN
Sagar Hospital,"3-1-445, Prashanthnagar Colony, KarimnagarKarimnagar",HYDERABAD,TELANGANA,NON PPN
"Abhaya Bbc New Born And Children 
Hospital","Ist Floor,Vidyanagar,Hindi Mahavidlaya Complex,NIL",HYDERABAD,TELANGANA,PPN
"Adavally Damodar Reddy Memorial 
Hospital(ADRM)","H.No 02,9-2, Ramanthapur,HyderabadNIL",HYDERABAD,TELANGANA,PPN
"Aditya Hospital(Aditya Medmaxx Lifecare 
Pvt Ltd)","Opp. Bharath Petrol Pump,,Shantigar, Uppal,Shanti Nagar, 
Appal",HYDERABAD,TELANGANA,PPN
Amrita Ent Head And Neck Hospital,"HIG 450 , next to MORE super market, diagonally opposite 
to Manjeera Mall, JNTU-HITEC city road.KPHB phase 
VI.Kukatpally,NIL",HYDERABAD,TELANGANA,PPN
Apex Hospitals-Hyderabad,"Plot No. 50-51,,Medipally, Warangal Highway,,Uppal 
DepotHyderabad",HYDERABAD,TELANGANA,PPN
"Apollo Hospitals Enterprises 
Ltd(Kukatpally)","Bhagyanagar Colony,,Kukatpally",Hyderabad,TELANGANA,PPN
Apollo Spectra Hospital (Hyderabad),"D.No 2-34/2, G.V Classic, Plot No 1 & 6, Survey No 
02,Kothaguda 'X' Road, Kondapur,SerilingampallyNIL",HYDERABAD,TELANGANA,PPN
Apoorva Hospital Mehdipatnam,"Near St Anns Womens College, Near Park 46 / A Santosh 
Nagar Colony, Mehindipatnam,",HYDERABAD,TELANGANA,PPN
Aruna Hospital(L.B. Nagar),"Rd No.4 Chandrapuri Colony,Plot No.69 & 70 Opp Vijaya 
Lakshmi Theatre,L.B. NagarNIL",HYDERABAD,TELANGANA,PPN
Bibi Cancer Hospital,"16-3-991 / 1 / C,Goverment Printing Press Road,Malakpet",Hyderabad,TELANGANA,PPN
"Bristlecone Hospitals (A Unit Of Virinchi 
Ltd)","Plot No 5 & 9, Padmavathi Colony,,Beside Saibaba Temple, 
R. R. District,Hayath NagarNIL",HYDERABAD,TELANGANA,PPN
Care Hospitals,"Old Mumbai Highway,,Near Cyberabad Police Comissioner 
Office, Hitech City",HYDERABAD,TELANGANA,PPN
"Century Super Speciality Hospital Pvt. Ltd 8-2-703, Road No 12,Telangana,,Banjara HillsNIL",,HYDERABAD,TELANGANA,PPN
"Durgabai Deshmukh Hospital And 
Research Centre","Andhra Mahila Sabha,,Osmania University 
Road,VidyanagarNIL",HYDERABAD,TELANGANA,PPN
"Evya Hospitals And Diabetic Reserach 
Center","Mansoorabad Road,,Vanasthalipuram,,NIL",HYDERABAD,TELANGANA,PPN
Geeta Multi Speciality Hospital,"1-7-90, Chitanyapuri Cross Road,,Dilsukhnagar,,Hyderabad",Hyderabad,TELANGANA,NON PPN
Harsha Hospital Hyderabad,"1-76 / 1 / B/4, Ganga Enclave,,Medchal Road, 
Petbasheerabad,,Quthbullapur Mdi, Rr Dist.NIL",HYDERABAD,TELANGANA,PPN
Healix Hospital,"No-204, Mytrinagar,,Miyapur,,Hyderabad",Hyderabad,TELANGANA,PPN
Himagiri Hospitals Pvt Ltd,"Plot No.4,5,23 & 24, Stadium M,Ain Road, Ganchibowli, 
Hyderabad,Hydrabad",HYDERABAD,TELANGANA,PPN
"Icon Hospital ( A Unit Of Dandamudi 
Anish Health Care)","540/ 1 & 2, Hitech City Road,,Vi Phase,,Kphb Colony",Hyderabad,TELANGANA,PPN
"Basavatarakam Indo American Cancer 
Hospital & Research Institute","Road No-14- Banjara Hills, HyderabadNIL",HYDERABAD,TELANGANA,PPN
Jananii Hospital,"#3-12-58/2, Ganesh Nagar,Ramanthapur,(Opp. Road To Tv 
Studio)NIL",HYDERABAD,TELANGANA,PPN
Kims Hospitals Enterprises Pvt Ltd,"# 1-112/86,Survey No 55/Ee, Kondapur 
Village,,,Serilingampally MandalNIL",HYDERABAD,TELANGANA,PPN
Kosaraju Hospitals,"D.No.9-1-43/23,Langar House,NIL",HYDERABAD,TELANGANA,PPN
Krishnaveni Multi Speciality Hospital,"4-9-437/1/NR, RTC Colony Bus Stop, Hayathnagar,",HYDERABAD,TELANGANA,PPN
"Landmark Hospital(A Unit Of Capital 
Health Services India Pvt Ltd)","Plot No-1, 2, 3, Survey No-127,,Mck Block No-2, Hyder 
Nagar Main Road, Kukatpally, Balanagar, Opp. 
Vasantha,TelanganaNIL",HYDERABAD,TELANGANA,PPN
Maa Ent Hospital,"H.No.8-2-293/82/A/1266,Road No.36,,Jubilee Hills,,Beside 
Icici Bank ,NIL",HYDERABAD,TELANGANA,PPN
Magnas V Hospital,"# 18-79, Manikanta Crown Complex,,,Chaitanyapuri, 'X' 
Roads,NIL",HYDERABAD,TELANGANA,PPN
"Mahesh Hospital And Research 
Foundation","Jubilee Hills Road No- 36,St No 
13,Himayathnagar,,Himayathnagar",Hyderabad,TELANGANA,PPN
Manju Sudha Multi Speciality Hospital,"# 4-20/A, Vikas Nagar,,Dilsukhngar,NIL",HYDERABAD,TELANGANA,PPN
"Medicover Hospitals(A Unit Of Sahrudaya 
Health Centre Pvt Ltd)","Plot No.7,Survey No.64,Behind Cyber Towers, Patrika 
Nagar,Hitech City,Madhapur,HyderabadNIL",HYDERABAD,TELANGANA,PPN
Mcs Neuro Hospital,"Sr Enclave, Mig- 259 ,,Road No-4 , Kphb 
Colony,,TelanganaNIL",HYDERABAD,TELANGANA,PPN
Medisys Hospital,"Plot No 1 To 5,Chinthalakunta Check Post,L B NagarNIL",HYDERABAD,TELANGANA,PPN
Microcare Ent Hospital Research Inst.,"Mig-244 & 245,Road No-4,,Kphb Colony,Kukatpally,NIL",HYDERABAD,TELANGANA,PPN
Motherhood Hospital (Banjara Hills),"H No.8-2-686/1/A,Road 12,Banjara Hills",Hyderabad,TELANGANA,PPN
Mythri Hospital,"D.No - 22-99, Beside To Tirupathi Electronics,,Opposite To 
Gandamma Temple,,Bombay National Highway",HYDERABAD,TELANGANA,PPN
Mythri Hospital(Mehdipatanam),"H. No # 13-6-434/C/148,,Near Pvnr Airport Flyover Pillar 
No. 80,,MehdipatanamNIL",HYDERABAD,TELANGANA,PPN
"Neelima Hospital - Unit Of Neelima 
Hospitals Pvt Ltd","#7-2-1735,Opp. Voltas,Czech Colony, Sanath Nagar,",HYDERABAD,TELANGANA,PPN
Nightingale Hospital,17 -1-383/N.S/ 3&4 Nagarjuna Sagar RoadNIL,HYDERABAD,TELANGANA,PPN
"Nirmala Maternity Orthopaedic And 
General Hospital","2/3rt,,Opp Post Office,Vijaya Nagar Colony,Vijaya Nagar 
ColonyNIL",HYDERABAD,TELANGANA,PPN
Oakridge Hospitals,"1-120/3, Plot No:3,,Behind Karachi Bakery,,MadhapurNIL",HYDERABAD,TELANGANA,PPN
Olive Hospital,"12-2-718/3-5,,Nanalnagar X Road,,MehndipatnamNIL",HYDERABAD,TELANGANA,PPN
Omni Hospital,"Plot No - 20,21,22a,22b,22c, 23 & 24,Balaji Nagar, 
Kukatpally,NIL",HYDERABAD,TELANGANA,PPN
Ozone Hospitals,"11-13-201/33, Green Hills Colony Rd No - 4, Beside Surabhi 
Hotel, Kothapet",HYDERABAD,TELANGANA,PPN
Pace Hospital,"Madhapur, HUDA Techno Enclave, HITEC City",HYDERABAD,TELANGANA,PPN
Pacific Hospital,"237,Road No 36,,Jubilee Hills,Hyderabad",Hyderabad,TELANGANA,PPN
